Drug1,Drug2,d_A,d_B,d_AB,s_AB,AB_Min,AB_Mean
CLOUD047,CLOUD165,2.23529411765,1.0,2.55,0.932352941176,2.588235294117647,2.7450980392156863
CLOUD047,CLOUD166,2.23529411765,1.42857142857,2.375,0.543067226891,2.3529411764705883,3.033613445378151
CLOUD047,CLOUD167,2.23529411765,0,2.83333333333,1.71568627451,2.9411764705882355,2.9411764705882355
CLOUD047,CLOUD168,2.23529411765,2.0,2.55,0.432352941176,2.6470588235294117,2.8627450980392157
CLOUD047,CLOUD169,2.23529411765,2.0,1.80769230769,-0.309954751131,1.9411764705882353,3.045751633986928
CLOUD047,CLOUD170,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD171,2.23529411765,0,3.11111111111,1.99346405229,3.176470588235294,3.176470588235294
CLOUD047,CLOUD172,2.23529411765,4.0,2.89473684211,-0.222910216718,3.0,3.235294117647059
CLOUD047,CLOUD173,2.23529411765,3.0,2.94736842105,0.329721362229,3.0,3.2058823529411766
CLOUD047,CLOUD174,2.23529411765,0,2.88888888889,1.77124183007,2.9411764705882355,2.9411764705882355
CLOUD047,CLOUD175,2.23529411765,4.0,3.2,0.0823529411765,3.176470588235294,3.7254901960784315
CLOUD047,CLOUD176,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD177,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD178,2.23529411765,0,3.05555555556,1.93790849673,3.0588235294117645,3.0588235294117645
CLOUD047,CLOUD179,2.23529411765,0,2.94444444444,1.82679738562,3.0,3.0
CLOUD047,CLOUD180,2.23529411765,1.0,2.94736842105,1.32972136223,3.0588235294117645,3.1470588235294117
CLOUD047,CLOUD181,2.23529411765,0,3.0,1.88235294118,3.0588235294117645,3.0588235294117645
CLOUD047,CLOUD182,2.23529411765,0,3.38888888889,2.27124183007,3.411764705882353,3.411764705882353
CLOUD047,CLOUD183,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD184,2.23529411765,2.13333333333,2.3125,0.12818627451,2.4705882352941178,3.0862745098039217
CLOUD047,CLOUD185,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD186,2.23529411765,2.0,2.0,-0.117647058824,2.0588235294117645,2.5294117647058822
CLOUD047,CLOUD187,2.23529411765,1.8,2.59090909091,0.573262032086,2.6470588235294117,3.1294117647058823
CLOUD047,CLOUD188,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD189,2.23529411765,3.0,2.73684210526,0.11919504644,2.823529411764706,2.9411764705882355
CLOUD047,CLOUD190,2.23529411765,None,3.15789473684,None,3.176470588235294,3.176470588235294
CLOUD047,CLOUD191,2.23529411765,None,3.10526315789,None,3.1176470588235294,3.1176470588235294
CLOUD047,CLOUD192,2.23529411765,2.0625,2.48484848485,0.335951426025,2.7058823529411766,3.113970588235294
CLOUD047,CLOUD193,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD194,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD195,2.23529411765,0,3.16666666667,2.04901960784,3.176470588235294,3.176470588235294
CLOUD047,CLOUD196,2.23529411765,0,2.66666666667,1.54901960784,2.7058823529411766,2.7058823529411766
CLOUD047,CLOUD197,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD198,2.23529411765,2.375,2.0,-0.305147058824,2.1176470588235294,2.9705882352941178
CLOUD047,CLOUD199,2.23529411765,0,2.88888888889,1.77124183007,2.9411764705882355,2.9411764705882355
