Drug1,Drug2,d_A,d_B,d_AB,s_AB,AB_Min,AB_Mean
CLOUD001,CLOUD192,1.0,2.35714285714,2.4375,0.758928571429,2.0,2.5357142857142856
CLOUD001,CLOUD193,1.0,1.47222222222,1.78947368421,0.553362573099,0.5,1.9305555555555556
CLOUD001,CLOUD194,1.0,0,None,None,None,None
CLOUD001,CLOUD195,1.0,1.1,1.16666666667,0.116666666667,0.0,1.55
CLOUD001,CLOUD196,1.0,1.28571428571,1.11111111111,-0.031746031746,0.0,1.6428571428571428
CLOUD001,CLOUD197,1.0,0,None,None,None,None
CLOUD001,CLOUD198,1.0,2.18181818182,2.30769230769,0.716783216783,2.0,2.4545454545454546
CLOUD001,CLOUD199,1.0,2.5,2.125,0.375,2.0,2.4166666666666665
CLOUD001,CLOUD200,1.0,1.5,2.55,1.3,2.0,2.6666666666666665
CLOUD001,CLOUD201,1.0,1.33333333333,2.0,0.833333333333,2.0,2.0
CLOUD001,CLOUD202,1.0,1.33333333333,2.375,1.20833333333,2.0,2.5
CLOUD001,CLOUD203,1.0,0,3.0,2.5,3.0,3.0
CLOUD001,CLOUD204,1.0,2.1875,2.33333333333,0.739583333333,2.0,2.53125
CLOUD001,CLOUD205,1.0,1.20618556701,1.84848484848,0.74539206498,0.5,1.9639175257731958
CLOUD001,CLOUD206,1.0,2.33333333333,2.0,0.333333333333,2.0,2.0833333333333335
CLOUD001,CLOUD207,1.0,0,2.0,1.5,2.0,2.0
CLOUD001,CLOUD208,1.0,0,None,None,None,None
CLOUD001,CLOUD209,1.0,1.6,1.5,0.2,0.5,1.85
CLOUD001,CLOUD210,1.0,0,None,None,None,None
CLOUD001,CLOUD211,1.0,1.5,2.0,0.75,2.0,2.0
CLOUD001,CLOUD212,1.0,2.33333333333,1.8,0.133333333333,1.5,2.1666666666666665
CLOUD001,CLOUD213,1.0,2.2,2.14285714286,0.542857142857,2.0,2.2
CLOUD001,CLOUD214,1.0,1.16666666667,0.875,-0.208333333333,0.0,1.4166666666666667
CLOUD001,CLOUD215,1.0,1.77777777778,1.54545454545,0.156565656566,0.5,1.8888888888888888
CLOUD001,CLOUD216,1.0,0,None,None,None,None
CLOUD001,CLOUD217,1.0,0,2.0,1.5,2.0,2.0
CLOUD001,CLOUD218,1.0,1.28571428571,1.4375,0.294642857143,0.5,1.6785714285714286
CLOUD001,CLOUD219,1.0,1.17910447761,1.91176470588,0.822212467076,1.0,2.0
CLOUD001,CLOUD220,1.0,0,None,None,None,None
CLOUD001,CLOUD221,1.0,1.5,1.79166666667,0.541666666667,0.0,2.0454545454545454
CLOUD001,CLOUD222,1.0,2.25,2.16666666667,0.541666666667,2.0,2.375
CLOUD001,CLOUD223,1.0,2.14285714286,2.33333333333,0.761904761905,2.0,2.5
CLOUD001,CLOUD224,1.0,4.0,2.4,-0.1,2.0,2.6666666666666665
CLOUD001,CLOUD225,1.0,1.6,2.0,0.7,1.0,2.2
CLOUD001,CLOUD226,1.0,2.0,1.0,-0.5,0.5,1.5
CLOUD001,CLOUD227,1.0,2.5,2.16666666667,0.416666666667,2.0,2.25
CLOUD001,CLOUD228,1.0,0,None,None,None,None
CLOUD001,CLOUD229,1.0,2.22222222222,2.0,0.388888888889,1.5,2.2222222222222223
CLOUD001,CLOUD230,1.0,0,2.0,1.5,2.0,2.0
CLOUD001,CLOUD231,1.0,1.8,1.71428571429,0.314285714286,1.0,2.1
CLOUD001,CLOUD232,1.0,2.75,2.5,0.625,2.0,2.6875
CLOUD001,CLOUD233,1.0,3.0,2.0,0.0,2.0,2.0
CLOUD001,CLOUD234,1.0,1.20661157025,1.81300813008,0.709702344957,0.5,1.9297520661157024
CLOUD001,CLOUD235,1.0,0,2.0,1.5,2.0,2.0
CLOUD001,CLOUD236,1.0,0,None,None,None,None
CLOUD001,CLOUD237,1.0,1.21428571429,1.5,0.392857142857,1.0,1.8214285714285714
CLOUD001,CLOUD238,1.0,2.33333333333,1.8,0.133333333333,1.5,2.1666666666666665
CLOUD001,CLOUD239,1.0,1.5,2.375,1.125,2.0,2.5
CLOUD001,CLOUD240,1.0,0,None,None,None,None
CLOUD001,CLOUD241,1.0,2.08333333333,2.35714285714,0.815476190476,2.0,2.4583333333333335
CLOUD001,CLOUD242,1.0,0,None,None,None,None
CLOUD001,CLOUD243,1.0,1.5,1.85714285714,0.607142857143,1.0,2.019230769230769
CLOUD001,CLOUD244,1.0,1.6,1.58333333333,0.283333333333,0.5,2.05
CLOUD001,CLOUD245,1.0,1.375,2.2,1.0125,1.5,2.4375
CLOUD001,CLOUD246,1.0,1.66666666667,1.625,0.291666666667,1.0,1.9166666666666667
CLOUD001,CLOUD247,1.0,1.44444444444,1.81818181818,0.59595959596,1.0,2.0555555555555554
CLOUD001,CLOUD248,1.0,0,2.33333333333,1.83333333333,2.5,2.5
CLOUD001,CLOUD249,1.0,1.11111111111,1.7,0.644444444444,1.0,1.9444444444444444
CLOUD001,CLOUD250,1.0,2.0,2.0,0.5,2.0,2.0
CLOUD001,CLOUD251,1.0,1.375,1.9,0.7125,1.5,2.1875
CLOUD001,CLOUD252,1.0,0,None,None,None,None
