Drug1,Drug2,d_A,d_B,d_AB,s_AB,AB_Min,AB_Mean
CLOUD059,CLOUD077,3.0,0,None,None,None,None
CLOUD059,CLOUD078,3.0,0,None,None,None,None
CLOUD059,CLOUD079,3.0,0,2.4,0.9,2.5,2.5
CLOUD059,CLOUD080,3.0,1.0,2.8,0.8,2.75,3.0416666666666665
CLOUD059,CLOUD081,3.0,0,3.0,1.5,3.0,3.0
CLOUD059,CLOUD082,3.0,1.28571428571,2.27272727273,0.12987012987,2.25,2.7142857142857144
CLOUD059,CLOUD083,3.0,0,None,None,None,None
CLOUD059,CLOUD084,3.0,1.75,2.86111111111,0.486111111111,2.5,3.1796875
CLOUD059,CLOUD085,3.0,0,None,None,None,None
CLOUD059,CLOUD086,3.0,2.0,2.16666666667,-0.333333333333,2.25,2.25
CLOUD059,CLOUD087,3.0,1.0,2.16666666667,0.166666666667,2.25,2.625
CLOUD059,CLOUD088,3.0,2.0,2.33333333333,-0.166666666667,2.25,2.75
CLOUD059,CLOUD089,3.0,0,None,None,None,None
CLOUD059,CLOUD090,3.0,0,None,None,None,None
CLOUD059,CLOUD091,3.0,0,None,None,None,None
CLOUD059,CLOUD092,3.0,0,5.0,3.5,5.0,5.0
CLOUD059,CLOUD093,3.0,0,3.0,1.5,3.0,3.0
CLOUD059,CLOUD094,3.0,0,None,None,None,None
CLOUD059,CLOUD095,3.0,3.0,3.16666666667,0.166666666667,3.25,3.5
CLOUD059,CLOUD096,3.0,3.0,3.0,0.0,3.0,3.125
CLOUD059,CLOUD097,3.0,0,2.8,1.3,3.0,3.0
CLOUD059,CLOUD098,3.0,1.25,3.125,1.0,3.0,3.6875
CLOUD059,CLOUD099,3.0,0,None,None,None,None
CLOUD059,CLOUD100,3.0,2.0,3.0,0.5,3.0,3.25
CLOUD059,CLOUD101,3.0,1.16666666667,2.3,0.216666666667,2.0,2.7916666666666665
CLOUD059,CLOUD102,3.0,0,3.4,1.9,3.5,3.5
CLOUD059,CLOUD103,3.0,0,None,None,None,None
CLOUD059,CLOUD104,3.0,0,None,None,None,None
CLOUD059,CLOUD105,3.0,2.0,2.5,0.0,2.75,2.875
CLOUD059,CLOUD106,3.0,0,2.4,0.9,2.5,2.5
CLOUD059,CLOUD107,3.0,1.0,2.5,0.5,2.75,2.75
CLOUD059,CLOUD108,3.0,0,None,None,None,None
CLOUD059,CLOUD109,3.0,1.81818181818,2.80769230769,0.398601398601,2.5,3.2386363636363638
CLOUD059,CLOUD110,3.0,1.5,2.75,0.5,2.75,3.125
CLOUD059,CLOUD111,3.0,0,None,None,None,None
CLOUD059,CLOUD112,3.0,1.4,2.11111111111,-0.0888888888889,2.25,2.65
CLOUD059,CLOUD113,3.0,0,None,None,None,None
CLOUD059,CLOUD114,3.0,1.22222222222,2.61538461538,0.504273504274,2.5,2.861111111111111
CLOUD059,CLOUD115,3.0,0,2.4,0.9,2.5,2.5
CLOUD059,CLOUD116,3.0,1.4,3.05263157895,0.852631578947,2.75,3.6666666666666665
CLOUD059,CLOUD117,3.0,2.0,2.66666666667,0.166666666667,2.75,3.125
CLOUD059,CLOUD118,3.0,0,3.6,2.1,3.75,3.75
CLOUD059,CLOUD119,3.0,0,2.6,1.1,2.75,2.75
CLOUD059,CLOUD120,3.0,0,None,None,None,None
CLOUD059,CLOUD121,3.0,2.0,1.75,-0.75,1.75,2.5
CLOUD059,CLOUD122,3.0,3.0,3.0,0.0,3.0,3.1666666666666665
CLOUD059,CLOUD123,3.0,0,3.0,1.5,3.0,3.0
CLOUD059,CLOUD124,3.0,2.0,2.66666666667,0.166666666667,2.75,2.875
CLOUD059,CLOUD125,3.0,2.5,2.7,-0.05,2.75,3.3333333333333335
CLOUD059,CLOUD126,3.0,3.0,3.0,0.0,3.0,3.375
CLOUD059,CLOUD127,3.0,4.0,3.0,-0.5,3.0,3.375
CLOUD059,CLOUD128,3.0,0,None,None,None,None
CLOUD059,CLOUD129,3.0,3.0,2.66666666667,-0.333333333333,2.75,3.0
CLOUD059,CLOUD130,3.0,0,None,None,None,None
CLOUD059,CLOUD131,3.0,0,None,None,None,None
CLOUD059,CLOUD132,3.0,0,None,None,None,None
CLOUD059,CLOUD133,3.0,1.3,2.42857142857,0.278571428571,2.5,2.95
CLOUD059,CLOUD134,3.0,2.5,2.7,-0.05,2.5,3.2916666666666665
CLOUD059,CLOUD135,3.0,0,None,None,None,None
CLOUD059,CLOUD136,3.0,1.33333333333,2.57142857143,0.404761904762,2.5,2.9166666666666665
CLOUD059,CLOUD137,3.0,0,4.6,3.1,4.75,4.75
CLOUD059,CLOUD138,3.0,0,None,None,None,None
CLOUD059,CLOUD139,3.0,2.0,2.2,-0.3,2.25,2.7083333333333335
CLOUD059,CLOUD140,3.0,0,None,None,None,None
CLOUD059,CLOUD141,3.0,0,2.2,0.7,2.25,2.25
CLOUD059,CLOUD142,3.0,1.33333333333,2.57142857143,0.404761904762,2.5,2.9166666666666665
CLOUD059,CLOUD143,3.0,1.25,2.25,0.125,2.25,2.75
CLOUD059,CLOUD144,3.0,0,None,None,None,None
CLOUD059,CLOUD145,3.0,4.0,3.0,-0.5,3.0,3.25
CLOUD059,CLOUD146,3.0,0,2.6,1.1,2.75,2.75
CLOUD059,CLOUD147,3.0,2.25,2.33333333333,-0.291666666667,2.25,3.09375
CLOUD059,CLOUD148,3.0,0,3.0,1.5,3.0,3.0
CLOUD059,CLOUD149,3.0,0,3.0,1.5,3.0,3.0
CLOUD059,CLOUD150,3.0,1.75,2.25,-0.125,2.0,2.75
CLOUD059,CLOUD151,3.0,0,None,None,None,None
CLOUD059,CLOUD152,3.0,1.0,2.3,0.3,2.25,2.75
CLOUD059,CLOUD153,3.0,0,None,None,None,None
CLOUD059,CLOUD154,3.0,0,None,None,None,None
CLOUD059,CLOUD155,3.0,1.66666666667,2.84210526316,0.508771929825,2.5,3.3
CLOUD059,CLOUD156,3.0,0,2.6,1.1,2.75,2.75
CLOUD059,CLOUD157,3.0,2.0,2.5,0.0,2.75,2.75
CLOUD059,CLOUD158,3.0,0,None,None,None,None
CLOUD059,CLOUD159,3.0,2.2,3.22222222222,0.622222222222,3.0,3.55
CLOUD059,CLOUD160,3.0,0,3.0,1.5,3.0,3.0
CLOUD059,CLOUD161,3.0,0,None,None,None,None
CLOUD059,CLOUD162,3.0,0,None,None,None,None
CLOUD059,CLOUD163,3.0,3.0,2.66666666667,-0.333333333333,2.75,3.25
CLOUD059,CLOUD164,3.0,0,None,None,None,None
CLOUD059,CLOUD165,3.0,1.0,2.66666666667,0.666666666667,2.75,3.125
CLOUD059,CLOUD166,3.0,1.0,3.16666666667,1.16666666667,3.25,3.375
CLOUD059,CLOUD167,3.0,0,3.0,1.5,3.0,3.0
CLOUD059,CLOUD168,3.0,1.0,2.42857142857,0.428571428571,2.75,2.75
CLOUD059,CLOUD169,3.0,1.25,2.125,0.0,2.0,2.75
CLOUD059,CLOUD170,3.0,0,None,None,None,None
CLOUD059,CLOUD171,3.0,0,None,None,None,None
CLOUD059,CLOUD172,3.0,0,None,None,None,None
CLOUD059,CLOUD173,3.0,0,None,None,None,None
CLOUD059,CLOUD174,3.0,0,None,None,None,None
CLOUD059,CLOUD175,3.0,0,3.6,2.1,3.75,3.75
CLOUD059,CLOUD176,3.0,1.6,2.44444444444,0.144444444444,2.5,3.15
CLOUD059,CLOUD177,3.0,0,None,None,None,None
