Drug1,Drug2,D_Drug1,D_Drug2,D_D1_D2,S
CLOUD001,CLOUD077,1.0,1.30769230769,1.62068965517,0.466843501326
CLOUD001,CLOUD078,1.0,1.6,1.625,0.325
CLOUD001,CLOUD079,1.0,2.0,2.07692307692,0.576923076923
CLOUD001,CLOUD080,1.0,1.33333333333,1.80952380952,0.642857142857
CLOUD001,CLOUD081,1.0,2.0,2.0,0.5
CLOUD001,CLOUD082,1.0,1.27777777778,1.80952380952,0.670634920635
CLOUD001,CLOUD083,1.0,1.36363636364,1.74137931034,0.559561128527
CLOUD001,CLOUD084,1.0,1.54545454545,2.17021276596,0.89748549323
CLOUD001,CLOUD086,1.0,1.3125,1.68421052632,0.527960526316
CLOUD001,CLOUD087,1.0,1.45,1.5652173913,0.340217391304
CLOUD001,CLOUD088,1.0,1.58620689655,1.6875,0.394396551724
CLOUD001,CLOUD089,1.0,1.25,1.66666666667,0.541666666667
CLOUD001,CLOUD090,1.0,3.0,2.0,0.0
CLOUD001,CLOUD091,1.0,1.78571428571,1.94117647059,0.548319327731
CLOUD001,CLOUD092,1.0,1.35135135135,1.825,0.649324324324
CLOUD001,CLOUD095,1.0,2.5,2.42857142857,0.678571428571
CLOUD001,CLOUD096,1.0,2.5,2.0,0.25
CLOUD001,CLOUD097,1.0,2.25,2.14285714286,0.517857142857
CLOUD001,CLOUD098,1.0,1.25,2.57142857143,1.44642857143
CLOUD001,CLOUD100,1.0,2.0,2.2,0.7
CLOUD001,CLOUD101,1.0,1.2380952381,1.73333333333,0.614285714286
CLOUD001,CLOUD102,1.0,1.66666666667,1.73333333333,0.4
CLOUD001,CLOUD105,1.0,2.0,2.0,0.5
CLOUD001,CLOUD106,1.0,1.5,1.23529411765,-0.0147058823529
CLOUD001,CLOUD107,1.0,1.0,2.0,1.0
CLOUD001,CLOUD109,1.0,1.60526315789,2.0,0.697368421053
CLOUD001,CLOUD110,1.0,1.625,2.36363636364,1.05113636364
CLOUD001,CLOUD112,1.0,1.14285714286,1.61538461538,0.543956043956
CLOUD001,CLOUD113,1.0,1.5,1.6,0.35
CLOUD001,CLOUD114,1.0,1.29508196721,1.796875,0.649334016393
CLOUD001,CLOUD115,1.0,1.1935483871,1.5,0.403225806452
CLOUD001,CLOUD116,1.0,1.5,2.42105263158,1.17105263158
CLOUD001,CLOUD117,1.0,2.28571428571,1.9,0.257142857143
CLOUD001,CLOUD119,1.0,1.33333333333,1.33333333333,0.166666666667
CLOUD001,CLOUD121,1.0,1.6,1.84615384615,0.546153846154
CLOUD001,CLOUD122,1.0,1.44642857143,2.05084745763,0.827633171913
CLOUD001,CLOUD124,1.0,1.75,2.0,0.625
CLOUD001,CLOUD125,1.0,2.0,2.72727272727,1.22727272727
CLOUD001,CLOUD126,1.0,2.07142857143,2.11764705882,0.581932773109
CLOUD001,CLOUD127,1.0,4.0,2.6,0.1
CLOUD001,CLOUD129,1.0,3.0,2.0,0.0
CLOUD001,CLOUD130,1.0,1.0,1.28571428571,0.285714285714
CLOUD001,CLOUD132,1.0,2.33333333333,2.0,0.333333333333
CLOUD001,CLOUD133,1.0,1.48,2.10714285714,0.867142857143
CLOUD001,CLOUD134,1.0,2.21428571429,2.41176470588,0.804621848739
CLOUD001,CLOUD136,1.0,1.4,1.46153846154,0.261538461538
CLOUD001,CLOUD139,1.0,1.26666666667,1.38888888889,0.255555555556
CLOUD001,CLOUD141,1.0,1.77272727273,1.84,0.453636363636
CLOUD001,CLOUD142,1.0,1.375,1.52631578947,0.338815789474
CLOUD001,CLOUD143,1.0,1.42857142857,1.74193548387,0.527649769585
CLOUD001,CLOUD144,1.0,2.0,1.0,-0.5
CLOUD001,CLOUD145,1.0,2.5,2.4,0.65
CLOUD001,CLOUD147,1.0,2.25,2.27272727273,0.647727272727
CLOUD001,CLOUD148,1.0,1.0,2.0,1.0
CLOUD001,CLOUD149,1.0,2.0,2.0,0.5
CLOUD001,CLOUD150,1.0,1.75,1.71428571429,0.339285714286
CLOUD001,CLOUD151,1.0,1.0,1.6,0.6
CLOUD001,CLOUD152,1.0,1.14285714286,1.95833333333,0.886904761905
CLOUD001,CLOUD155,1.0,1.78947368421,2.31818181818,0.923444976077
CLOUD001,CLOUD157,1.0,2.0,2.2,0.7
CLOUD001,CLOUD158,1.0,1.25,1.27272727273,0.147727272727
CLOUD001,CLOUD159,1.0,2.57142857143,2.2,0.414285714286
CLOUD001,CLOUD160,1.0,1.15384615385,1.5625,0.485576923077
CLOUD001,CLOUD163,1.0,1.33333333333,2.0,0.833333333333
CLOUD001,CLOUD164,1.0,2.0,2.0,0.5
CLOUD001,CLOUD165,1.0,1.33333333333,1.44444444444,0.277777777778
CLOUD001,CLOUD166,1.0,1.5,1.71428571429,0.464285714286
CLOUD001,CLOUD168,1.0,1.26666666667,1.72222222222,0.588888888889
CLOUD001,CLOUD169,1.0,1.41666666667,1.62962962963,0.421296296296
CLOUD001,CLOUD170,1.0,3.0,2.0,0.0
CLOUD001,CLOUD171,1.0,2.0,1.6,0.1
CLOUD001,CLOUD172,1.0,3.0,2.4,0.4
CLOUD001,CLOUD173,1.0,1.30769230769,1.625,0.471153846154
CLOUD001,CLOUD174,1.0,1.57142857143,1.83870967742,0.552995391705
CLOUD001,CLOUD175,1.0,2.33333333333,2.0,0.333333333333
CLOUD001,CLOUD176,1.0,1.5,2.14285714286,0.892857142857
CLOUD001,CLOUD178,1.0,1.38461538462,1.5625,0.370192307692
CLOUD001,CLOUD179,1.0,1.4,2.125,0.925
CLOUD001,CLOUD180,1.0,2.0,2.33333333333,0.833333333333
CLOUD001,CLOUD181,1.0,2.0,2.16666666667,0.666666666667
CLOUD001,CLOUD182,1.0,1.33333333333,0.833333333333,-0.333333333333
CLOUD001,CLOUD184,1.0,2.29411764706,2.25,0.602941176471
CLOUD001,CLOUD186,1.0,1.64285714286,1.83870967742,0.517281105991
CLOUD001,CLOUD187,1.0,2.375,2.18181818182,0.494318181818
CLOUD001,CLOUD188,1.0,2.25,2.0,0.375
CLOUD001,CLOUD189,1.0,1.71428571429,2.2,0.842857142857
CLOUD001,CLOUD191,1.0,2.0,1.14285714286,-0.357142857143
CLOUD001,CLOUD192,1.0,2.28571428571,2.35294117647,0.710084033613
CLOUD001,CLOUD193,1.0,1.45714285714,1.76315789474,0.534586466165
CLOUD001,CLOUD195,1.0,1.1,1.15384615385,0.103846153846
CLOUD001,CLOUD196,1.0,1.16666666667,0.888888888889,-0.194444444444
CLOUD001,CLOUD198,1.0,2.0,2.45454545455,0.954545454545
CLOUD001,CLOUD199,1.0,3.0,2.28571428571,0.285714285714
CLOUD001,CLOUD200,1.0,1.6,2.44444444444,1.14444444444
CLOUD001,CLOUD201,1.0,2.0,2.2,0.7
CLOUD001,CLOUD204,1.0,2.23076923077,2.375,0.759615384615
CLOUD001,CLOUD205,1.0,1.20618556701,1.83,0.726907216495
CLOUD001,CLOUD206,1.0,2.2,2.0,0.4
CLOUD001,CLOUD209,1.0,1.41666666667,1.46666666667,0.258333333333
CLOUD001,CLOUD211,1.0,1.5,2.0,0.75
CLOUD001,CLOUD212,1.0,2.0,1.6,0.1
CLOUD001,CLOUD213,1.0,2.33333333333,2.16666666667,0.5
CLOUD001,CLOUD214,1.0,1.16666666667,0.888888888889,-0.194444444444
CLOUD001,CLOUD215,1.0,1.75,1.36363636364,-0.0113636363636
CLOUD001,CLOUD217,1.0,3.0,2.16666666667,0.166666666667
CLOUD001,CLOUD218,1.0,1.23076923077,1.375,0.259615384615
CLOUD001,CLOUD219,1.0,1.17910447761,1.90510948905,0.815557250245
CLOUD001,CLOUD221,1.0,1.2,1.5,0.4
CLOUD001,CLOUD222,1.0,2.0,2.16666666667,0.666666666667
CLOUD001,CLOUD223,1.0,2.14285714286,2.3,0.728571428571
CLOUD001,CLOUD224,1.0,4.0,3.0,0.5
CLOUD001,CLOUD225,1.0,2.0,1.57142857143,0.0714285714286
CLOUD001,CLOUD226,1.0,1.71428571429,1.88235294118,0.525210084034
CLOUD001,CLOUD227,1.0,2.2,2.25,0.65
CLOUD001,CLOUD229,1.0,1.85714285714,1.9,0.471428571429
CLOUD001,CLOUD230,1.0,2.0,1.6,0.1
CLOUD001,CLOUD231,1.0,1.66666666667,1.16666666667,-0.166666666667
CLOUD001,CLOUD232,1.0,3.16666666667,2.44444444444,0.361111111111
CLOUD001,CLOUD233,1.0,3.0,2.0,0.0
CLOUD001,CLOUD234,1.0,1.18699186992,1.80952380952,0.716027874564
CLOUD001,CLOUD235,1.0,2.04347826087,2.38461538462,0.862876254181
CLOUD001,CLOUD237,1.0,1.15384615385,1.4375,0.360576923077
CLOUD001,CLOUD238,1.0,2.33333333333,1.83333333333,0.166666666667
CLOUD001,CLOUD239,1.0,1.2,2.125,1.025
CLOUD001,CLOUD240,1.0,3.0,3.0,1.0
CLOUD001,CLOUD241,1.0,2.2,2.30769230769,0.707692307692
CLOUD001,CLOUD243,1.0,1.52173913043,1.80769230769,0.546822742475
CLOUD001,CLOUD244,1.0,1.33333333333,1.22222222222,0.0555555555556
CLOUD001,CLOUD245,1.0,1.66666666667,1.83333333333,0.5
CLOUD001,CLOUD246,1.0,1.6,1.625,0.325
CLOUD001,CLOUD247,1.0,1.16666666667,1.44444444444,0.361111111111
CLOUD001,CLOUD249,1.0,1.27777777778,1.61904761905,0.480158730159
CLOUD001,CLOUD250,1.0,2.0,2.0,0.5
CLOUD001,CLOUD251,1.0,1.61904761905,1.79166666667,0.482142857143
CLOUD001,CLOUD254,1.0,1.4,1.5,0.3
CLOUD001,CLOUD255,1.0,1.77777777778,1.5,0.111111111111
CLOUD001,CLOUD256,1.0,2.0,1.9,0.4
CLOUD001,CLOUD257,1.0,2.0,2.4,0.9
CLOUD001,CLOUD258,1.0,1.0,2.6,1.6
CLOUD001,CLOUD260,1.0,1.5,2.2,0.95
CLOUD001,CLOUD261,1.0,2.25,2.28571428571,0.660714285714
CLOUD001,CLOUD262,1.0,1.625,1.89473684211,0.582236842105
CLOUD001,CLOUD264,1.0,2.0,2.4,0.9
CLOUD001,CLOUD267,1.0,1.28571428571,2.6,1.45714285714
CLOUD003,CLOUD001,2.33333333333,1.0,2.11111111111,0.444444444444
CLOUD003,CLOUD003,2.33333333333,2.33333333333,0.0,-2.33333333333
CLOUD003,CLOUD004,2.33333333333,2.0,2.44444444444,0.277777777778
CLOUD003,CLOUD005,2.33333333333,1.83333333333,2.66666666667,0.583333333333
CLOUD003,CLOUD006,2.33333333333,1.71428571429,2.12195121951,0.0981416957027
CLOUD003,CLOUD007,2.33333333333,3.0,2.75,0.0833333333333
CLOUD003,CLOUD010,2.33333333333,2.33333333333,2.44444444444,0.111111111111
CLOUD003,CLOUD011,2.33333333333,1.73333333333,2.14285714286,0.109523809524
CLOUD003,CLOUD012,2.33333333333,2.16666666667,2.0,-0.25
CLOUD003,CLOUD013,2.33333333333,1.73684210526,2.36,0.324912280702
CLOUD003,CLOUD014,2.33333333333,3.0,2.75,0.0833333333333
CLOUD003,CLOUD015,2.33333333333,3.0,2.625,-0.0416666666667
CLOUD003,CLOUD016,2.33333333333,1.66666666667,2.38888888889,0.388888888889
CLOUD003,CLOUD017,2.33333333333,1.41666666667,2.44444444444,0.569444444444
CLOUD003,CLOUD018,2.33333333333,2.0,1.3,-0.866666666667
CLOUD003,CLOUD020,2.33333333333,1.33333333333,2.33333333333,0.5
CLOUD003,CLOUD021,2.33333333333,3.0,2.66666666667,-4.4408920985e-16
CLOUD003,CLOUD023,2.33333333333,1.625,2.23684210526,0.257675438596
CLOUD003,CLOUD024,2.33333333333,1.16176470588,1.94594594595,0.198396926338
CLOUD003,CLOUD025,2.33333333333,1.48275862069,2.14285714286,0.234811165846
CLOUD003,CLOUD026,2.33333333333,2.0,2.375,0.208333333333
CLOUD003,CLOUD027,2.33333333333,1.33333333333,2.11111111111,0.277777777778
CLOUD003,CLOUD028,2.33333333333,2.0,2.5,0.333333333333
CLOUD003,CLOUD029,2.33333333333,2.33333333333,2.38888888889,0.0555555555556
CLOUD003,CLOUD031,2.33333333333,1.28571428571,1.75,-0.0595238095238
CLOUD003,CLOUD032,2.33333333333,1.5,2.22222222222,0.305555555556
CLOUD003,CLOUD035,2.33333333333,3.0,2.66666666667,-4.4408920985e-16
CLOUD003,CLOUD037,2.33333333333,1.76923076923,2.21875,0.167467948718
CLOUD003,CLOUD038,2.33333333333,1.8,2.36363636364,0.29696969697
CLOUD003,CLOUD040,2.33333333333,2.6,2.18181818182,-0.284848484848
CLOUD003,CLOUD041,2.33333333333,1.25,2.1,0.308333333333
CLOUD003,CLOUD042,2.33333333333,2.16666666667,2.33333333333,0.0833333333333
CLOUD003,CLOUD043,2.33333333333,1.33333333333,1.93333333333,0.1
CLOUD003,CLOUD044,2.33333333333,2.05882352941,2.275,0.0789215686275
CLOUD003,CLOUD045,2.33333333333,1.47058823529,2.5652173913,0.663256606991
CLOUD003,CLOUD046,2.33333333333,1.81818181818,1.94117647059,-0.134581105169
CLOUD003,CLOUD047,2.33333333333,1.83333333333,2.27777777778,0.194444444444
CLOUD003,CLOUD048,2.33333333333,1.54545454545,1.76470588235,-0.174688057041
CLOUD003,CLOUD049,2.33333333333,1.5,2.03333333333,0.116666666667
CLOUD003,CLOUD050,2.33333333333,2.25,2.5,0.208333333333
CLOUD003,CLOUD051,2.33333333333,1.30769230769,1.78947368421,-0.0310391363023
CLOUD003,CLOUD052,2.33333333333,1.61111111111,2.04166666667,0.0694444444444
CLOUD003,CLOUD053,2.33333333333,1.29166666667,1.9,0.0875
CLOUD003,CLOUD054,2.33333333333,1.28125,1.97368421053,0.16639254386
CLOUD003,CLOUD055,2.33333333333,2.0,2.5,0.333333333333
CLOUD003,CLOUD056,2.33333333333,2.07692307692,2.47368421053,0.268556005398
CLOUD003,CLOUD057,2.33333333333,1.0,1.77777777778,0.111111111111
CLOUD003,CLOUD058,2.33333333333,1.69565217391,2.03448275862,0.0199900049975
CLOUD003,CLOUD059,2.33333333333,1.39130434783,2.01923076923,0.156911928651
CLOUD003,CLOUD060,2.33333333333,1.83333333333,2.27777777778,0.194444444444
CLOUD003,CLOUD061,2.33333333333,2.33333333333,2.44444444444,0.111111111111
CLOUD003,CLOUD062,2.33333333333,1.3698630137,2.16455696203,0.312958788509
CLOUD003,CLOUD063,2.33333333333,1.31746031746,1.98550724638,0.16011042098
CLOUD003,CLOUD064,2.33333333333,1.46774193548,2.16176470588,0.261227071474
CLOUD003,CLOUD065,2.33333333333,2.0,2.625,0.458333333333
CLOUD003,CLOUD066,2.33333333333,1.71428571429,2.15384615385,0.130036630037
CLOUD003,CLOUD067,2.33333333333,3.0,2.44444444444,-0.222222222222
CLOUD003,CLOUD068,2.33333333333,1.77777777778,2.33333333333,0.277777777778
CLOUD003,CLOUD069,2.33333333333,1.7619047619,2.18518518519,0.137566137566
CLOUD003,CLOUD070,2.33333333333,1.0,2.125,0.458333333333
CLOUD003,CLOUD071,2.33333333333,1.1320754717,2.09963099631,0.366926593794
CLOUD003,CLOUD072,2.33333333333,1.2380952381,1.88888888889,0.103174603175
CLOUD003,CLOUD073,2.33333333333,1.94736842105,2.4,0.259649122807
CLOUD003,CLOUD074,2.33333333333,2.0,2.1,-0.0666666666667
CLOUD003,CLOUD075,2.33333333333,2.33333333333,2.88888888889,0.555555555556
CLOUD003,CLOUD076,2.33333333333,1.375,2.0,0.145833333333
CLOUD003,CLOUD077,2.33333333333,1.30769230769,1.9375,0.116987179487
CLOUD003,CLOUD078,2.33333333333,1.6,1.72727272727,-0.239393939394
CLOUD003,CLOUD079,2.33333333333,2.0,1.9375,-0.229166666667
CLOUD003,CLOUD080,2.33333333333,1.33333333333,2.16666666667,0.333333333333
CLOUD003,CLOUD081,2.33333333333,2.0,2.75,0.583333333333
CLOUD003,CLOUD082,2.33333333333,1.27777777778,2.04166666667,0.236111111111
CLOUD003,CLOUD083,2.33333333333,1.36363636364,1.98360655738,0.135121708892
CLOUD003,CLOUD084,2.33333333333,1.54545454545,2.22,0.280606060606
CLOUD003,CLOUD086,2.33333333333,1.3125,1.90909090909,0.0861742424242
CLOUD003,CLOUD087,2.33333333333,1.45,1.80769230769,-0.0839743589744
CLOUD003,CLOUD088,2.33333333333,1.58620689655,1.91428571429,-0.0454844006568
CLOUD003,CLOUD089,2.33333333333,1.25,1.9,0.108333333333
CLOUD003,CLOUD090,2.33333333333,3.0,2.5,-0.166666666667
CLOUD003,CLOUD091,2.33333333333,1.78571428571,1.85,-0.209523809524
CLOUD003,CLOUD092,2.33333333333,1.35135135135,2.13953488372,0.297192541379
CLOUD003,CLOUD095,2.33333333333,2.5,2.6,0.183333333333
CLOUD003,CLOUD096,2.33333333333,2.5,2.5,0.0833333333333
CLOUD003,CLOUD097,2.33333333333,2.25,2.4,0.108333333333
CLOUD003,CLOUD098,2.33333333333,1.25,2.9,1.10833333333
CLOUD003,CLOUD100,2.33333333333,2.0,2.5,0.333333333333
CLOUD003,CLOUD101,2.33333333333,1.2380952381,1.91666666667,0.130952380952
CLOUD003,CLOUD102,2.33333333333,1.66666666667,1.77777777778,-0.222222222222
CLOUD003,CLOUD105,2.33333333333,2.0,2.38461538462,0.217948717949
CLOUD003,CLOUD106,2.33333333333,1.5,1.95,0.0333333333333
CLOUD003,CLOUD107,2.33333333333,1.0,2.375,0.708333333333
CLOUD003,CLOUD109,2.33333333333,1.60526315789,2.20454545455,0.235247208931
CLOUD003,CLOUD110,2.33333333333,1.625,2.21428571429,0.235119047619
CLOUD003,CLOUD112,2.33333333333,1.14285714286,1.96363636364,0.225541125541
CLOUD003,CLOUD113,2.33333333333,1.5,1.94444444444,0.0277777777778
CLOUD003,CLOUD114,2.33333333333,1.29508196721,2.02985074627,0.215643095995
CLOUD003,CLOUD115,2.33333333333,1.1935483871,1.97297297297,0.209532112758
CLOUD003,CLOUD116,2.33333333333,1.5,2.63636363636,0.719696969697
CLOUD003,CLOUD117,2.33333333333,2.28571428571,1.92307692308,-0.386446886447
CLOUD003,CLOUD119,2.33333333333,1.33333333333,1.8,-0.0333333333333
CLOUD003,CLOUD121,2.33333333333,1.6,1.875,-0.0916666666667
CLOUD003,CLOUD122,2.33333333333,1.44642857143,2.09677419355,0.206893241167
CLOUD003,CLOUD124,2.33333333333,1.75,2.1,0.0583333333333
CLOUD003,CLOUD125,2.33333333333,2.0,2.57142857143,0.404761904762
CLOUD003,CLOUD126,2.33333333333,2.07142857143,2.15,-0.052380952381
CLOUD003,CLOUD127,2.33333333333,4.0,3.125,-0.0416666666667
CLOUD003,CLOUD129,2.33333333333,3.0,1.81818181818,-0.848484848485
CLOUD003,CLOUD130,2.33333333333,1.0,2.1,0.433333333333
CLOUD003,CLOUD132,2.33333333333,2.33333333333,2.22222222222,-0.111111111111
CLOUD003,CLOUD133,2.33333333333,1.48,1.90322580645,-0.00344086021505
CLOUD003,CLOUD134,2.33333333333,2.21428571429,2.35,0.0761904761905
CLOUD003,CLOUD136,2.33333333333,1.4,1.8125,-0.0541666666667
CLOUD003,CLOUD139,2.33333333333,1.26666666667,1.71428571429,-0.0857142857143
CLOUD003,CLOUD141,2.33333333333,1.77272727273,1.96428571429,-0.0887445887446
CLOUD003,CLOUD142,2.33333333333,1.375,1.81818181818,-0.0359848484848
CLOUD003,CLOUD143,2.33333333333,1.42857142857,1.91176470588,0.03081232493
CLOUD003,CLOUD144,2.33333333333,2.0,2.2,0.0333333333333
CLOUD003,CLOUD145,2.33333333333,2.5,2.77777777778,0.361111111111
CLOUD003,CLOUD147,2.33333333333,2.25,2.35714285714,0.0654761904762
CLOUD003,CLOUD148,2.33333333333,1.0,2.38461538462,0.717948717949
CLOUD003,CLOUD149,2.33333333333,2.0,2.2,0.0333333333333
CLOUD003,CLOUD150,2.33333333333,1.75,2.4,0.358333333333
CLOUD003,CLOUD151,2.33333333333,1.0,2.125,0.458333333333
CLOUD003,CLOUD152,2.33333333333,1.14285714286,2.11111111111,0.373015873016
CLOUD003,CLOUD155,2.33333333333,1.78947368421,2.4,0.338596491228
CLOUD003,CLOUD157,2.33333333333,2.0,2.875,0.708333333333
CLOUD003,CLOUD158,2.33333333333,1.25,2.0,0.208333333333
CLOUD003,CLOUD159,2.33333333333,2.57142857143,2.07692307692,-0.375457875458
CLOUD003,CLOUD160,2.33333333333,1.15384615385,2.15789473684,0.414304993252
CLOUD003,CLOUD163,2.33333333333,1.33333333333,2.66666666667,0.833333333333
CLOUD003,CLOUD164,2.33333333333,2.0,2.375,0.208333333333
CLOUD003,CLOUD165,2.33333333333,1.33333333333,1.7619047619,-0.0714285714286
CLOUD003,CLOUD166,2.33333333333,1.5,2.4,0.483333333333
CLOUD003,CLOUD168,2.33333333333,1.26666666667,2.0,0.2
CLOUD003,CLOUD169,2.33333333333,1.41666666667,2.0,0.125
CLOUD003,CLOUD170,2.33333333333,3.0,2.44444444444,-0.222222222222
CLOUD003,CLOUD171,2.33333333333,2.0,2.25,0.0833333333333
CLOUD003,CLOUD172,2.33333333333,3.0,2.625,-0.0416666666667
CLOUD003,CLOUD173,2.33333333333,1.30769230769,2.05263157895,0.232118758435
CLOUD003,CLOUD174,2.33333333333,1.57142857143,2.11764705882,0.165266106443
CLOUD003,CLOUD175,2.33333333333,2.33333333333,2.33333333333,0.0
CLOUD003,CLOUD176,2.33333333333,1.5,2.5,0.583333333333
CLOUD003,CLOUD178,2.33333333333,1.38461538462,1.89473684211,0.0357624831309
CLOUD003,CLOUD179,2.33333333333,1.4,2.63636363636,0.769696969697
CLOUD003,CLOUD180,2.33333333333,2.0,2.66666666667,0.5
CLOUD003,CLOUD181,2.33333333333,2.0,2.44444444444,0.277777777778
CLOUD003,CLOUD182,2.33333333333,1.33333333333,2.11111111111,0.277777777778
CLOUD003,CLOUD184,2.33333333333,2.29411764706,2.52173913043,0.208013640239
CLOUD003,CLOUD186,2.33333333333,1.64285714286,1.85294117647,-0.135154061625
CLOUD003,CLOUD187,2.33333333333,2.375,2.42857142857,0.0744047619048
CLOUD003,CLOUD188,2.33333333333,2.25,2.5,0.208333333333
CLOUD003,CLOUD189,2.33333333333,1.71428571429,2.46153846154,0.437728937729
CLOUD003,CLOUD191,2.33333333333,2.0,2.1,-0.0666666666667
CLOUD003,CLOUD192,2.33333333333,2.28571428571,2.65,0.340476190476
CLOUD003,CLOUD193,2.33333333333,1.45714285714,1.9512195122,0.055981416957
CLOUD003,CLOUD195,2.33333333333,1.1,1.875,0.158333333333
CLOUD003,CLOUD196,2.33333333333,1.16666666667,1.66666666667,-0.0833333333333
CLOUD003,CLOUD198,2.33333333333,2.0,2.35714285714,0.190476190476
CLOUD003,CLOUD199,2.33333333333,3.0,2.4,-0.266666666667
CLOUD003,CLOUD200,2.33333333333,1.6,2.57142857143,0.604761904762
CLOUD003,CLOUD201,2.33333333333,2.0,2.375,0.208333333333
